mac_address,vendor
00:1b:c5,GÉANT
00:1b:c5,Xiphos Systems Corp.
00:1b:c5,rioxo GmbH
00:1b:c5,"Promixis, LLC"
00:1b:c5,LOMAR SRL
00:1b:c5,Fibrain Co. Ltd.
00:1b:c5,DDTRONIK Dariusz Dowgiert
00:1b:c5,"Analytical Instrument Systems, Inc."
00:1b:c5,2 FRANCE MARINE
00:1b:c5,"CAMEA, spol. s r.o."
00:1b:c5,ANNECY ELECTRONIQUE SAS
00:1b:c5,MAGO di Della Mora Walter
00:1b:c5,Private
00:1b:c5,"Coolit Systems, Inc."
00:1b:c5,Commonwealth Scientific and Industrial  Research Organisation
00:1b:c5,cPacket Networks
00:1b:c5,"Tokyo Cosmos Electric, Inc."
00:1b:c5,MicroSigns Technologies Inc
70:b3:d5,KMtronic ltd
70:b3:d5,Grossenbacher Systeme AG
70:b3:d5,Kyoto Denkiki
70:b3:d5,Copious Imaging LLC
70:b3:d5,APEX Stabilizations GmbH
70:b3:d5,NEOPATH INTEGRATED SYSTEMS LTDA
70:b3:d5,"Waco Giken Co.,  Ltd."
70:b3:d5,Monnit Corporation
70:b3:d5,Harmonic Design GmbH
70:b3:d5,hmt telematik GmbH
70:b3:d5,Exsom Computers LLC
70:b3:d5,Piranha EMS Inc.
70:b3:d5,Small Data Garden Oy
70:b3:d5,Densitron Technologies Ltd
70:b3:d5,"Shanghai AiGentoo Information Technology Co.,Ltd."
70:b3:d5,GENTEC ELECTRO-OPTICS
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Ossiaco
70:b3:d5,Profotech
70:b3:d5,A & T Technologies
70:b3:d5,INNOVATIVE CONCEPTS AND DESIGN LLC
70:b3:d5,Contec Americas Inc.
70:b3:d5,GABO
70:b3:d5,Pro-Digital Projetos Eletronicos Ltda
70:b3:d5,Season Electronics Ltd
70:b3:d5,SUS Corporation
70:b3:d5,Emporia Renewable Energy Corp
70:b3:d5,Loma Systems s.r.o.
70:b3:d5,OOO Research and Production Center Computer Technologies
70:b3:d5,GSI GeoSolutions International Ltd
70:b3:d5,"CorDes, LLC"
70:b3:d5,Yite technology
70:b3:d5,Wartsila Voyage Limited
70:b3:d5,Typhon Treatment Systems Ltd
70:b3:d5,Franz Kessler GmbH
70:b3:d5,WIKA Alexander Wiegand SE & Co. KG
70:b3:d5,Conserv Solutions
70:b3:d5,"Guan Show Technologe Co., Ltd."
70:b3:d5,RCH Vietnam Limited Liability Company
70:b3:d5,OOO NTC Rotek
70:b3:d5,"SHANDHAI LANDLEAF ARCHITECTURE TECHNOLOGY CO.,LTD"
70:b3:d5,ITG.CO.LTD
70:b3:d5,"Utrend Technology (Shanghai) Co., Ltd"
70:b3:d5,Olympus NDT Canada
70:b3:d5,Dosepack India LLP
70:b3:d5,Serveron Corporation
70:b3:d5,TIAMA
70:b3:d5,"IAAN Co., Ltd"
70:b3:d5,Stealth Communications
70:b3:d5,Pneumax S.p.A.
70:b3:d5,"Guan Show Technologe Co., Ltd."
70:b3:d5,ENLESS WIRELESS
70:b3:d5,Newtec A/S
70:b3:d5,AUDIO VISUAL DIGITAL SYSTEMS
70:b3:d5,DEUTA-WERKE GmbH
70:b3:d5,"DONG IL VISION Co., Ltd."
70:b3:d5,Cetitec GmbH
70:b3:d5,"Kamacho Scale Co., Ltd."
70:b3:d5,Vessel Technology Ltd
70:b3:d5,Munters
70:b3:d5,Visual Robotics
70:b3:d5,"TangRen C&S CO., Ltd"
70:b3:d5,TEX COMPUTER SRL
70:b3:d5,LOTES TM OOO
70:b3:d5,System West dba ICS Electronics
70:b3:d5,Nevotek
70:b3:d5,Arctos Showlasertechnik GmbH
70:b3:d5,Gremesh.com
70:b3:d5,Peter Huber Kaeltemaschinenbau AG
70:b3:d5,Private
70:b3:d5,SENSO2ME
70:b3:d5,JLCooper Electronics
70:b3:d5,"R Cubed Engineering, LLC"
70:b3:d5,Rotem Industry LTD
70:b3:d5,"The Dini Group, La Jolla inc."
70:b3:d5,"Metralight, Inc."
70:b3:d5,Gateview Technologies
70:b3:d5,Selex ES Inc.
70:b3:d5,Operational Technology Solutions
70:b3:d5,Laborie
70:b3:d5,ENS Engineered Network Systems
70:b3:d5,JSC VIST Group
70:b3:d5,Legrand Electric Ltd
70:b3:d5,DEUTA-WERKE GmbH
70:b3:d5,INTERNET PROTOCOLO LOGICA SL
70:b3:d5,Sicon srl
70:b3:d5,Syscom Instruments SA
70:b3:d5,AutomationX GmbH
70:b3:d5,Onethinx BV
70:b3:d5,Private
70:b3:d5,"Alpha ESS Co., Ltd."
70:b3:d5,NTO IRE-POLUS
70:b3:d5,microtec Sicherheitstechnik GmbH
70:b3:d5,FRESENIUS MEDICAL CARE
70:b3:d5,"OHASHI ENGINEERING CO.,LTD."
70:b3:d5,"JIANGSU HORAINTEL CO.,LTD"
70:b3:d5,AVA Monitoring AB
70:b3:d5,PAL Inc.
70:b3:d5,TimeMachines Inc.
70:b3:d5,"Cobo, Inc."
70:b3:d5,Discover Battery
70:b3:d5,Itronics Ltd
70:b3:d5,Tapdn
70:b3:d5,Controlled Power Company
70:b3:d5,"Editech Co., Ltd"
70:b3:d5,Talleres de Escoriaza SA
70:b3:d5,Gamber Johnson-LLC
70:b3:d5,"EXASCEND (Wuhan) Co., Ltd"
70:b3:d5,Niron systems & Projects
70:b3:d5,Nubewell Networks Pvt Ltd
70:b3:d5,Paratec Ltd.
70:b3:d5,Slan
70:b3:d5,"EGISTECH CO.,LTD."
70:b3:d5,"Nippon Marine Enterprises, Ltd."
70:b3:d5,Aethera Technologies
70:b3:d5,hiSky S.C.S LTD
70:b3:d5,"QuestHouse, Inc."
70:b3:d5,Private
70:b3:d5,Insitu Inc.
70:b3:d5,Pano0ramic Power
00:1b:c5,Private
70:b3:d5,Dat-Con d.o.o.
70:b3:d5,PixelApps s.r.o.
70:b3:d5,"MICRO DEBUG, Y.K."
70:b3:d5,amakidenki
70:b3:d5,OSMOZIS
70:b3:d5,Project Service S.r.l.
70:b3:d5,Avid Controls Inc
70:b3:d5,Alcohol Countermeasure Systems
70:b3:d5,Applied Silver
70:b3:d5,"DKI Technology Co., Ltd"
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Fracarro srl
70:b3:d5,Crown Solar Power Fencing Systems
70:b3:d5,Hiber
70:b3:d5,MEGGITT
70:b3:d5,SET Power Systems GmbH
70:b3:d5,Prior Scientific Instruments Ltd
70:b3:d5,Taejin InforTech
70:b3:d5,AUTOMATIZACION Y CONECTIVIDAD SA DE CV
70:b3:d5,Blue Skies Global LLC
70:b3:d5,Alcodex Technologies Private Limited
70:b3:d5,Digital Media Professionals
70:b3:d5,Lightdrop
70:b3:d5,NeurIT s.r.o.
70:b3:d5,"Shishido Electrostatic, Ltd."
70:b3:d5,Consarc Corporation
70:b3:d5,Amber Kinetics Inc
70:b3:d5,"Qingdao CNR HITACH Railway Signal&communication co.,ltd"
70:b3:d5,Zumbach Electronic AG
70:b3:d5,VTC Digicom
70:b3:d5,WICELL TECHNOLOGY
70:b3:d5,KOMZ - IZMERENIYA
70:b3:d5,GoTrustID Inc.
70:b3:d5,Communication Systems Solutions
70:b3:d5,Private
70:b3:d5,Private
00:1b:c5,Corporate Systems Engineering
70:b3:d5,"Armstrong International, Inc."
70:b3:d5,Private
70:b3:d5,Ya Batho Trading (Pty) Ltd
70:b3:d5,MicroElectronics System Co.Ltd
70:b3:d5,Private
70:b3:d5,Engage Technologies
70:b3:d5,"Opti-Sciences, Inc."
70:b3:d5,Silent Gliss International Ltd
70:b3:d5,Videoport S.A.
70:b3:d5,AKIS technologies
70:b3:d5,Satixfy Israel Ltd.
70:b3:d5,ANALOGICS TECH INDIA LTD
70:b3:d5,ACD Elekronik GmbH
70:b3:d5,Aural Ltd
70:b3:d5,"LINEAGE POWER PVT LTD.,"
70:b3:d5,Sense For Innovation
70:b3:d5,"ENTEC Electric & Electronic Co., LTD."
70:b3:d5,AML
70:b3:d5,"NIRIT- Xinwei  Telecom Technology Co., Ltd."
70:b3:d5,Schneider Electric Motion USA
70:b3:d5,DOBE Computing
70:b3:d5,Laser Imagineering Vertriebs GmbH
70:b3:d5,Avidbots Corporation
70:b3:d5,Reckeen HDP Media sp. z o.o. sp. k.
70:b3:d5,DEUTA-WERKE GmbH
70:b3:d5,Sun Creative (ZheJiang) Technology INC.
70:b3:d5,BASF Corporation
70:b3:d5,ACCEL CORP
70:b3:d5,Advansid
70:b3:d5,SCHMID electronic
70:b3:d5,Globalcom Engineering SPA
70:b3:d5,Harvard Technology Ltd
70:b3:d5,Roboteq
70:b3:d5,CAMEON S.A.
70:b3:d5,Computech International
70:b3:d5,Groupe Paris-Turf
00:1b:c5,Osborne Coinage Co
00:1b:c5,VEILUX INC.
70:b3:d5,KST technology
70:b3:d5,EA Elektroautomatik GmbH & Co. KG
70:b3:d5,"YUYAMA MFG Co.,Ltd"
70:b3:d5,EGICON SRL
70:b3:d5,"Smith Meter, Inc."
70:b3:d5,SL Audio A/S
70:b3:d5,"SANYU SWITCH CO., LTD."
70:b3:d5,MEDEX
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,"Beijing Nacao Technology Co., Ltd."
70:b3:d5,IONETECH
70:b3:d5,Beijing Daswell Science and Technology Co.LTD
70:b3:d5,Redfish Group Pty Ltd
70:b3:d5,Impolux GmbH
70:b3:d5,Centero
70:b3:d5,STREGA
70:b3:d5,Burk Technology
70:b3:d5,"Heng Dian Technology Co., Ltd"
70:b3:d5,Fen Systems Ltd
70:b3:d5,INVIXIUM ACCESS INC.
70:b3:d5,JSK System
70:b3:d5,Enertex Bayern GmbH
70:b3:d5,Liteon Technology Corporation
70:b3:d5,Orlaco Products B.V.
70:b3:d5,Invisible Systems Limited
70:b3:d5,"Refine Technology, LLC"
70:b3:d5,Heartlandmicropayments
70:b3:d5,AVI Pty Ltd
70:b3:d5,PEEK TRAFFIC
70:b3:d5,Kalfire
70:b3:d5,Biovigil Hygiene Technologies
70:b3:d5,Talleres de Escoriaza SA
70:b3:d5,Labtronik s.r.l.
70:b3:d5,Vitro Technology Corporation
70:b3:d5,Riegl Laser Measurement Systems GmbH
70:b3:d5,"Robotelf Technologies (Chengdu) Co., Ltd."
70:b3:d5,Nautel Limited
70:b3:d5,M.T. S.R.L.
70:b3:d5,"Walk Horizon Technology (Beijing) Co., Ltd."
70:b3:d5,CoXlab Inc.
70:b3:d5,BCD Audio
70:b3:d5,"Zigencorp, Inc"
70:b3:d5,E-MetroTel
70:b3:d5,Euklis by GSG International
70:b3:d5,"Mesa Labs, Inc."
70:b3:d5,Systems With Intelligence Inc.
70:b3:d5,Gentec Systems  Co.
70:b3:d5,"Guangzhou Male Industrial Animation Technology Co.,Ltd."
70:b3:d5,"BigStuff3, Inc."
70:b3:d5,DEUTA-WERKE GmbH
70:b3:d5,Wimate Technology Solutions Private Limited
70:b3:d5,ELEUSI GmbH
70:b3:d5,"Core Balance Co., Ltd."
00:1b:c5,TechSolutions A/S
70:b3:d5,G+D Mobile Security
70:b3:d5,PHB Eletronica Ltda.
70:b3:d5,ETON Deutschland Electro Acoustic GmbH
70:b3:d5,"Saratoga Speed, Inc."
70:b3:d5,AmTote Australasia
70:b3:d5,TRIDENT INFOSOL PVT LTD
70:b3:d5,"OSUNG LST CO.,LTD."
70:b3:d5,ELBIT SYSTEMS BMD AND LAND EW - ELISRA LTD
70:b3:d5,Valk Welding B.V.
70:b3:d5,"Special Services Group, LLC"
70:b3:d5,AEM Singapore Pte. Ltd.
70:b3:d5,Fire4 Systems UK Ltd
70:b3:d5,Preston Industries dba PolyScience
70:b3:d5,Stone Three
70:b3:d5,Cyanview
70:b3:d5,Matrix Orbital Corporation
70:b3:d5,BLOCKSI LLC
70:b3:d5,Krontech
70:b3:d5,ELVA-1 MICROWAVE HANDELSBOLAG
70:b3:d5,EA Elektroautomatik GmbH & Co. KG
70:b3:d5,Waterkotte GmbH
70:b3:d5,Mo-Sys Engineering Ltd
70:b3:d5,Prisma Telecom Testing Srl
70:b3:d5,KRONOTECH SRL
70:b3:d5,HAVELSAN A.Ş.
70:b3:d5,Triax A/S
70:b3:d5,KST technology
70:b3:d5,KSE GmbH
70:b3:d5,bobz GmbH
70:b3:d5,GHM-Messtechnik GmbH (Standort IMTRON)
70:b3:d5,Core Akıllı Ev Sistemleri
70:b3:d5,"WeWork Companies, Inc."
70:b3:d5,Link Electric & Safety Control Co.
70:b3:d5,Adigitalmedia
70:b3:d5,LG Electronics
70:b3:d5,Galios
70:b3:d5,RADA Electronics Industries Ltd.
70:b3:d5,Breas Medical AB
70:b3:d5,Wilson Electronics
70:b3:d5,McQ Inc
70:b3:d5,Paradigm Technology Services B.V.
70:b3:d5,Xacti Corporation
70:b3:d5,QUALITTEQ LLC
70:b3:d5,Ideetron b.v.
70:b3:d5,Digital Matter Pty Ltd
70:b3:d5,mg-sensor GmbH
70:b3:d5,"UnI Systech Co.,Ltd"
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,BESTCODE LLC
70:b3:d5,"ENTEC Electric & Electronic Co., LTD."
70:b3:d5,Wi6labs
70:b3:d5,Sanmina Israel
70:b3:d5,Elbit Systems of America
70:b3:d5,NASA Johnson Space Center
70:b3:d5,LP Technologies Inc.
70:b3:d5,"Health Care Originals, Inc."
70:b3:d5,Spectrum Brands
70:b3:d5,Vidisys GmbH
70:b3:d5,SANSFIL Technologies
70:b3:d5,Blu Wireless Technology Ltd
70:b3:d5,"Thiel Audio Products Company, LLC"
70:b3:d5,Intermind Inc.
70:b3:d5,ACD Elekronik GmbH
70:b3:d5,CONNIT
70:b3:d5,Aton srl
70:b3:d5,"Dutile, Glines and Higgins Corporation"
70:b3:d5,OPTSYS
70:b3:d5,Tech4Race
70:b3:d5,TSAT AS
70:b3:d5,"Dandong Dongfang Measurement & Control Technology Co., Ltd."
70:b3:d5,PROFEN COMMUNICATIONS
70:b3:d5,Mipot S.p.a.
70:b3:d5,"Securolytics, Inc."
70:b3:d5,Thermo Fisher Scientific
70:b3:d5,"S.E.I. CO.,LTD."
70:b3:d5,Camsat Przemysław Gralak
70:b3:d5,"Lithe Technology, LLC"
70:b3:d5,TIAMA
70:b3:d5,"Elystec Technology Co., Ltd"
70:b3:d5,"Shenzhen Virtual Clusters Information Technology Co.,Ltd."
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,"Cominfo, Inc."
70:b3:d5,CRDE
70:b3:d5,"ijin co.,ltd."
70:b3:d5,"Zeroplus Technology Co.,Ltd."
70:b3:d5,"A Trap, USA"
70:b3:d5,JSC “Scientific Industrial Enterprise Rubin
70:b3:d5,"LINEAGE POWER PVT LTD.,"
70:b3:d5,TATTILE SRL
70:b3:d5,Potter Electric Signal Co. LLC
70:b3:d5,PEEK TRAFFIC
70:b3:d5,"Shanghai Daorech Industry Developmnet Co.,Ltd"
70:b3:d5,Monnit Corporation
70:b3:d5,Axatel SrL
70:b3:d5,comtac AG
70:b3:d5,ModulaTeam GmbH
70:b3:d5,Fracarro srl
70:b3:d5,Qtechnology A/S
70:b3:d5,SPEA SPA
70:b3:d5,"Raven Systems Design, Inc"
70:b3:d5,"Mitsubishi Electric Micro-Computer Application Software Co.,Ltd."
70:b3:d5,SMITEC S.p.A.
70:b3:d5,LGE
70:b3:d5,Veeco Instruments
70:b3:d5,University of Wisconsin Madison - Department of High Energy Physics
70:b3:d5,Excelfore Corporation
70:b3:d5,Critical Link LLC
70:b3:d5,XLOGIC srl
70:b3:d5,"Unlimiterhear co.,ltd. taiwan branch"
70:b3:d5,"DYCEC, S.A."
70:b3:d5,Symetrics Industries d.b.a. Extant Aerospace
70:b3:d5,Nordson Corporation
70:b3:d5,Radig Hard & Software
70:b3:d5,"GREEN HOUSE CO., LTD."
70:b3:d5,ACD Elekronik GmbH
70:b3:d5,Skopei B.V.
70:b3:d5,Edgeware AB
70:b3:d5,Edgeware AB
70:b3:d5,Tata Communications Ltd.
70:b3:d5,Triax A/S
70:b3:d5,"HAIYANG OLIX CO.,LTD."
70:b3:d5,PTN Electronics Limited
70:b3:d5,Merus Power Dynamics Ltd.
70:b3:d5,DoWoo Digitech
70:b3:d5,Dextera Labs
70:b3:d5,ENGenesis
70:b3:d5,Zehntner Testing Instruments
70:b3:d5,APPLIED PROCESSING
70:b3:d5,National TeleConsultants LLC
70:b3:d5,Engage Technologies
70:b3:d5,RTDS Technologies Inc.
70:b3:d5,WM Design s.r.o
70:b3:d5,JSC Kaluga Astral
70:b3:d5,eleven-x
70:b3:d5,REQUEA
70:b3:d5,Grossenbacher Systeme AG
70:b3:d5,"Shanghai JaWay Information Technology Co., Ltd."
70:b3:d5,Telecast Inc.
70:b3:d5,Code Blue Corporation
70:b3:d5,NimbeLink Corp
70:b3:d5,Birket Engineering
70:b3:d5,Geppetto Electronics
70:b3:d5,"Zhejiang Hao Teng Electronic Technology Co., Ltd."
70:b3:d5,F-domain corporation
70:b3:d5,VAPE RAIL INTERNATIONAL
70:b3:d5,EarTex
70:b3:d5,RF Code
70:b3:d5,REO AG
70:b3:d5,CT Company
70:b3:d5,"Dream I System Co., Ltd"
70:b3:d5,DOSADORES ALLTRONIC
70:b3:d5,Novathings
70:b3:d5,"Honeywell Safety Products USA, Inc"
70:b3:d5,Delta Solutions LLC
70:b3:d5,Applied Materials
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,OSR R&D ISRAEL LTD
70:b3:d5,Motec Pty Ltd
70:b3:d5,CRDE
70:b3:d5,New Imaging Technologies
70:b3:d5,Alpiq InTec Management AG
70:b3:d5,Netberg
70:b3:d5,Hudson Robotics
70:b3:d5,Asis Pro
70:b3:d5,Orbit International
70:b3:d5,COMTECH Kft.
70:b3:d5,"Eginity, Inc."
70:b3:d5,Schneider Electric Motion USA
70:b3:d5,BELECTRIC GmbH
70:b3:d5,Xemex NV
70:b3:d5,KST technology
70:b3:d5,J-Factor Embedded Technologies
70:b3:d5,ADTEK
70:b3:d5,Becton Dickinson
70:b3:d5,Vitsch Electronics
70:b3:d5,Intercomp S.p.A.
70:b3:d5,carbonTRACK
70:b3:d5,PPI Inc.
70:b3:d5,GridBridge Inc
70:b3:d5,Sea Air and Land Communications Ltd
70:b3:d5,HBH Microwave GmbH
70:b3:d5,Firefly RFID Solutions
70:b3:d5,Bartec GmbH
70:b3:d5,"POLSYSTEM SI SP. Z O.O., S.K.A."
70:b3:d5,TSUBAKIMOTO CHAIN CO.
70:b3:d5,Vtron Pty Ltd
70:b3:d5,"Shanghai Longpal Communication Equipment Co., Ltd."
70:b3:d5,GreenFlux
70:b3:d5,SLAT
70:b3:d5,CIELLE S.R.L.
70:b3:d5,QuirkLogic
70:b3:d5,Critical Link LLC
70:b3:d5,Moving iMage Technologies LLC
70:b3:d5,Ideas srl
70:b3:d5,M2M Cybernetics Pvt Ltd
70:b3:d5,Procon Electronics Pty Ltd
70:b3:d5,Samriddi Automations Pvt. Ltd.
70:b3:d5,Promess Inc.
70:b3:d5,GIFAS-ELECTRIC GmbH
70:b3:d5,Netool LLC
70:b3:d5,ROMO Wind A/S
70:b3:d5,Aplex Technology Inc.
70:b3:d5,Zoe Medical
70:b3:d5,UNMANNED SPA
70:b3:d5,Grossenbacher Systeme AG
70:b3:d5,ART SPA
70:b3:d5,Aplex Technology Inc.
70:b3:d5,Aplex Technology Inc.
70:b3:d5,GWF MessSysteme AG
70:b3:d5,Power Ltd.
70:b3:d5,CTG sp. z o. o.
70:b3:d5,Grossenbacher Systeme AG
70:b3:d5,UB330.net d.o.o.
70:b3:d5,Living Water
70:b3:d5,"Telaeris, Inc."
70:b3:d5,"WiTagg, Inc"
70:b3:d5,Andium
70:b3:d5,StreamPlay Oy Ltd
70:b3:d5,KMtronic ltd
70:b3:d5,Spanawave Corporation
70:b3:d5,SEASON DESIGN TECHNOLOGY
70:b3:d5,Groupe Citypassenger Inc
70:b3:d5,Voltaware Limited
70:b3:d5,United States Technologies Inc.
70:b3:d5,Sycomp Electronic GmbH
70:b3:d5,GILLAM-FEI S.A.
70:b3:d5,ISAC SRL
70:b3:d5,HMicro Inc
70:b3:d5,"Par-Tech, Inc."
70:b3:d5,Beeper Communications Ltd.
70:b3:d5,Impulse Networks Pte Ltd
70:b3:d5,CARE PVT LTD
70:b3:d5,Silicon Safe Ltd
70:b3:d5,Les distributions Multi-Secure incorporee
70:b3:d5,Redco Audio Inc
70:b3:d5,DEUTA-WERKE GmbH
70:b3:d5,Lucas-Nülle GmbH
70:b3:d5,INTERNET PROTOCOLO LOGICA SL
70:b3:d5,CRDE
70:b3:d5,RIC Electronics
70:b3:d5,Vocality International Ltd
70:b3:d5,2-Observe
70:b3:d5,FLEXTRONICS
70:b3:d5,"Dynacard Co., Ltd."
70:b3:d5,GLIAL TECHNOLOGY
70:b3:d5,Integrated Control Corp.
70:b3:d5,TTI Ltd
70:b3:d5,CASWA
70:b3:d5,Detec Systems Ltd
70:b3:d5,"Toray　Medical　Co.,Ltd"
70:b3:d5,Solvera Lynx d.d.
70:b3:d5,OOO Research and Production Center Computer Technologies
70:b3:d5,Momentum Data Systems
70:b3:d5,Skreens
70:b3:d5,VirtualHere Pty. Ltd.
70:b3:d5,ABB
70:b3:d5,Transportal Solutions Ltd
70:b3:d5,"Power Electronics Espana, S.L."
70:b3:d5,Cubitech
70:b3:d5,"Kokam Co., Ltd"
70:b3:d5,Digital Outfit
70:b3:d5,"A.F.MENSAH, INC"
70:b3:d5,"Business Marketers Group, Inc."
70:b3:d5,BBR Verkehrstechnik GmbH
70:b3:d5,Qowisio
70:b3:d5,TATTILE SRL
70:b3:d5,infrachip
70:b3:d5,MAHLE
70:b3:d5,Becton Dickinson
70:b3:d5,"Shenzhen Riitek Technology Co.,Ltd"
70:b3:d5,BEEcube Inc.
70:b3:d5,Syncopated Engineering Inc
70:b3:d5,ATS-CONVERS
70:b3:d5,"EMAC, Inc."
70:b3:d5,Kuebrich Ingeniergesellschaft mbh & Co. KG
70:b3:d5,Zehnder Group Nederland
70:b3:d5,Rational Production srl Unipersonale
70:b3:d5,"Harbin Cheng Tian Technology Development Co., Ltd."
70:b3:d5,"SHEN ZHEN TTK TECHNOLOGY CO,LTD"
70:b3:d5,Electronic Navigation Ltd
70:b3:d5,Sinoembed
70:b3:d5,NORTHBOUND NETWORKS PTY. LTD.
70:b3:d5,Critical Link LLC
70:b3:d5,WyreStorm Technologies Ltd
70:b3:d5,WyreStorm Technologies Ltd
70:b3:d5,Unitro Fleischmann
70:b3:d5,Aplex Technology Inc.
70:b3:d5,Sienna Corporation
70:b3:d5,Monnit Corporation
70:b3:d5,"Virta Laboratories, Inc."
70:b3:d5,ARECO
70:b3:d5,Foro Tel
70:b3:d5,SPX Flow Technology BV
70:b3:d5,"Nxcontrol system Co., Ltd."
70:b3:d5,GridNavigator
70:b3:d5,DSan Corporation
70:b3:d5,IntelliDesign Pty Ltd
70:b3:d5,ISPHER
70:b3:d5,LPA Excil Electronics
70:b3:d5,HIPODROMO DE AGUA CALIENTE SA CV
70:b3:d5,neocontrol soluções em automação
70:b3:d5,"ERAESEEDS co.,ltd."
70:b3:d5,Sportzcast
70:b3:d5,TCI
70:b3:d5,DELTA
70:b3:d5,GLT Exports Ltd
70:b3:d5,"Tanaka Electric Industry Co., Ltd."
70:b3:d5,Pantec Engineering AG
70:b3:d5,Transtronic AB
70:b3:d5,Techworld Industries Ltd
70:b3:d5,Domus S.C.
70:b3:d5,Vena Engineering Corporation
70:b3:d5,OptiScan Biomedical Corp.
70:b3:d5,Cymtec Ltd
70:b3:d5,Trimble
70:b3:d5,Acorde Technologies
70:b3:d5,Elesar Limited
70:b3:d5,ASL Holdings
70:b3:d5,VendNovation LLC
70:b3:d5,Kron Medidores
70:b3:d5,"Remote Sensing Solutions, Inc."
70:b3:d5,Revolution Retail Systems
70:b3:d5,Nasdaq
70:b3:d5,Tempus Fugit Consoles bvba
70:b3:d5,Cloud4Wi
70:b3:d5,Software Systems Plus
70:b3:d5,BELT S.r.l.
70:b3:d5,DSIT Solutions LTD
70:b3:d5,Inspike S.R.L.
70:b3:d5,SEMEX-EngCon GmbH
70:b3:d5,B.E.A. sa
70:b3:d5,Private
70:b3:d5,SP Controls
70:b3:d5,eumig industrie-tv GmbH
70:b3:d5,3City Electronics
70:b3:d5,Subinitial LLC
70:b3:d5,"Wuhan Xingtuxinke ELectronic Co.,Ltd"
70:b3:d5,DSP DESIGN LTD
70:b3:d5,HOERMANN GmbH
70:b3:d5,Private
70:b3:d5,CSINFOTEL
70:b3:d5,"Protium Technologies, Inc."
70:b3:d5,Midfin Systems
70:b3:d5,Wallner Automation GmbH
70:b3:d5,Intelligent Energy Ltd
70:b3:d5,Creotech Instruments S.A.
70:b3:d5,McKay Brothers LLC
70:b3:d5,Energybox Limited
70:b3:d5,OrbiWise SA
70:b3:d5,Trident RFID Pty Ltd
70:b3:d5,APEN GROUP SpA (VAT IT08767740155)
70:b3:d5,ACD Elektronik GmbH
70:b3:d5,"Getein Biotechnology Co.,ltd"
70:b3:d5,Russian Telecom Equipment Company
70:b3:d5,"WiViCom Co., Ltd."
70:b3:d5,Tornado Modular Systems
70:b3:d5,Solace Systems Inc.
70:b3:d5,Verti Tecnologia
70:b3:d5,HEADROOM Broadcast GmbH
70:b3:d5,Telenor Connexion AB
70:b3:d5,Datasat Digital Entertainment
70:b3:d5,Sensortech Systems Inc.
70:b3:d5,Imagine Inc.
70:b3:d5,Task Sistemas
70:b3:d5,Sicon srl
70:b3:d5,Bandelin electronic GmbH & Co. KG
70:b3:d5,TOFWERK AG
70:b3:d5,Becker Nachrichtentechnik GmbH
70:b3:d5,LSL systems
70:b3:d5,Assembly Contracts Ltd
70:b3:d5,POLVISION
70:b3:d5,HUSTY M.Styczen J.Hupert Sp.J.
70:b3:d5,PANORAMIC POWER
70:b3:d5,"DTECH Labs, Inc."
70:b3:d5,NimbeLink Corp
70:b3:d5,iotec GmbH
70:b3:d5,June Automation Singapore Pte. Ltd.
70:b3:d5,Thurlby Thandar Instruments LTD
70:b3:d5,Future Skies
70:b3:d5,Xafax Nederland bv
70:b3:d5,LightDec GmbH & Co. KG
70:b3:d5,Rosslare Enterprises Limited
70:b3:d5,Datum Electronics Limited
70:b3:d5,PAVO TASARIM ÜRETİM TİC A.Ş.
70:b3:d5,Sigmann Elektronik GmbH
70:b3:d5,Shooter Detection Systems
70:b3:d5,SPC Bioclinicum
70:b3:d5,SIGLEAD INC
70:b3:d5,ARP Corporation
70:b3:d5,ACD Elektronik GmbH
70:b3:d5,ELAMAKATO GmbH
70:b3:d5,Eagle Mountain Technology
70:b3:d5,Condev-Automation GmbH
70:b3:d5,CAITRON Industrial Solutions GmbH
70:b3:d5,Telefonix Incorporated
70:b3:d5,"Special Projects Group, Inc"
70:b3:d5,"Hanwa Electronic Ind.Co.,Ltd."
70:b3:d5,"NextEra Energy Resources, LLC"
70:b3:d5,Taitotekniikka
70:b3:d5,"Human Oriented Technology, Inc."
70:b3:d5,4CAM GmbH
70:b3:d5,CORES Corporation
70:b3:d5,Ultamation Limited
70:b3:d5,Innerspec Technologies Inc.
70:b3:d5,Fundación Cardiovascular de Colombia
70:b3:d5,VX Instruments GmbH
70:b3:d5,SVP Broadcast Microwave S.L.
70:b3:d5,"FARO TECHNOLOGIES, INC."
70:b3:d5,Clock-O-Matic
70:b3:d5,RMI Laser LLC
70:b3:d5,HKC Limited
70:b3:d5,"Molu Technology Inc., LTD."
70:b3:d5,Quickware Eng & Des LLC
70:b3:d5,Avionica
70:b3:d5,KeFF Networks
70:b3:d5,Ars Products
70:b3:d5,FRS GmbH & Co. KG
70:b3:d5,KINEMETRICS
